latitude	longitude	store_name	code	location	imei
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	359043379931766718
48.98693	2.44892	Gonesse	FR	Europe/Paris	8630330696303481818
38.70734	-77.02303	Fort Washington	US	America/New_York	8630330696303482477
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	3590433799317661529
14.53767	46.83187	Ataq	YE	Asia/Aden	3590433799317661115
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	8630330696303481966
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	3590433799317661206
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	3590433799317661974
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	863033069630348214
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	3590433799317662261
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	863033069630348057
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	8630330696303481693
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	359043379931766486
45.73333	4.91667	Bron	FR	Europe/Paris	3590433799317661420
37.49073	-2.77259	Baza	ES	Europe/Madrid	3590433799317661040
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	359043379931766627
14.95472	120.89694	Baliuag	PH	Asia/Manila	3590433799317661560
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	863033069630348768
39.72943	-104.83192	Aurora	US	America/Denver	3590433799317661297
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	359043379931766437
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	3590433799317661628
40.92298	14.30935	Afragola	IT	Europe/Rome	863033069630348081
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	3590433799317661396
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	863033069630348156
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	3590433799317661511
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	3590433799317661909
43.32393	5.4584	Les Olives	FR	Europe/Paris	359043379931766718
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	8630330696303481750
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	863033069630348339
50.82709	6.9747	Wesseling	DE	Europe/Berlin	8630330696303481321
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	3590433799317661040
29.84576	-90.10674	Estelle	US	America/Chicago	3590433799317661602
52.48173	-2.12139	Brierley Hill	GB	Europe/London	3590433799317661107
53.19146	-2.52398	Winsford	GB	Europe/London	8630330696303481065
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303481784
45.78071	12.84052	Portogruaro	IT	Europe/Rome	863033069630348503
50.71229	4.52529	Rixensart	BE	Europe/Brussels	3590433799317662162
51.12794	4.21372	Temse	BE	Europe/Brussels	8630330696303481891
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	359043379931766403
38.47917	-1.325	Jumilla	ES	Europe/Madrid	8630330696303482014
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	3590433799317661438
43.67681	4.63031	Arles	FR	Europe/Paris	359043379931766015
5.90702	116.10146	Donggongon	MY	Asia/Kuching	3590433799317661636
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	3590433799317662006
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	3590433799317662394
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	863033069630348644
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	8630330696303482402
51.30001	13.10984	Oschatz	DE	Europe/Berlin	863033069630348974
-8.28333	-35.03333	Cabo	BR	America/Recife	3590433799317661503
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	3590433799317661867
38.96372	-76.99081	Chillum	US	America/New_York	3590433799317661586
49.738430	13.373637	Plzeň	CZ	Europe/Prague	359043379931766783
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	3590433799317661214
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	863033069630348636
41.84364	-87.71255	South Lawndale	US	America/Chicago	3590433799317662485
44.99012	-123.02621	Keizer	US	America/Los_Angeles	863033069630348990
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	359043379931766262
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	359043379931766130
53.0233	-1.48119	Belper	GB	Europe/London	3590433799317662261
41.0051	-73.78458	Scarsdale	US	America/New_York	8630330696303481578
49.88307	-119.48568	Kelowna	CA	America/Vancouver	3590433799317661420
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	3590433799317661099
5.6561	-75.87877	Andes	CO	America/Bogota	3590433799317662303
42.7392	-84.62081	Waverly	US	America/Detroit	863033069630348339
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	3590433799317661875
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	359043379931766080
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	3590433799317661081
45.73333	4.91667	Bron	FR	Europe/Paris	8630330696303482121
37.60876	-77.37331	Mechanicsville	US	America/New_York	8630330696303482311
-15.675	-38.94722	Canavieiras	BR	America/Bahia	863033069630348610
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	8630330696303481115
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	8630330696303481313
23.0072	-82.4017	Boyeros	CU	America/Havana	8630330696303481602
41.91886	8.73812	Ajaccio	FR	Europe/Paris	359043379931766296
7.62789	4.74161	Ilesa	NG	Africa/Lagos	359043379931766429
35.06544	1.04945	Frenda	DZ	Africa/Algiers	359043379931766262
45.44694	8.62118	Novara	IT	Europe/Rome	3590433799317662105
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	863033069630348024
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	3590433799317662279
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	863033069630348933
55.25	24.75	Ukmerge	LT	Europe/Vilnius	863033069630348511
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	359043379931766411
40.87363	14.34085	Volla	IT	Europe/Rome	359043379931766692
35.85	117.7	Dongdu	CN	Asia/Shanghai	863033069630348958
35	136.51667	Komono	JP	Asia/Tokyo	359043379931766007
39.09112	-94.41551	Independence	US	America/Chicago	359043379931766130
50.7236	-3.52751	Exeter	GB	Europe/London	8630330696303481743
7.06273	-1.4001	Mampong	GH	Africa/Accra	863033069630348313
47.98372	10.18527	Memmingen	DE	Europe/Berlin	863033069630348115
51.42708	-0.91979	Lower Earley	GB	Europe/London	8630330696303481081
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	3590433799317662279
51.08468	7.11393	Burscheid	DE	Europe/Berlin	8630330696303481453
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	8630330696303482097
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	3590433799317661438
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	863033069630348438
55.39485	43.83992	Arzamas	RU	Europe/Moscow	3590433799317661149
40.63316	-74.13653	Port Richmond	US	America/New_York	863033069630348982
23.0072	-82.4017	Boyeros	CU	America/Havana	8630330696303482014
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	3590433799317661206
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	8630330696303481594
23.07492	88.28637	Pandua	IN	Asia/Kolkata	8630330696303481503
37.16911	10.03478	El Alia	TN	Africa/Tunis	3590433799317661990
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	8630330696303481065
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	863033069630348172
34.9	137.5	Shinshiro	JP	Asia/Tokyo	863033069630348370
35.06544	1.04945	Frenda	DZ	Africa/Algiers	3590433799317661644
44.99012	-123.02621	Keizer	US	America/Los_Angeles	8630330696303482337
41.57721	-93.71133	West Des Moines	US	America/Chicago	3590433799317661198
37.16911	10.03478	El Alia	TN	Africa/Tunis	359043379931766775
3.31332	117.59152	Tarakan	ID	Asia/Makassar	359043379931766783
48.25	16.4	Floridsdorf	AT	Europe/Vienna	8630330696303481883
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	3590433799317661719
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	8630330696303481693
3.31332	117.59152	Tarakan	ID	Asia/Makassar	8630330696303481032
41.9001	-71.08977	Taunton	US	America/New_York	8630330696303481362
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	863033069630348925
50.11861	-5.53715	Penzance	GB	Europe/London	359043379931766841
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	863033069630348560
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	863033069630348834
5.84752	-5.682	Lakota	CI	Africa/Abidjan	8630330696303481644
36.82167	128.63083	Eisen	KR	Asia/Seoul	359043379931766197
55.82885	-4.21376	Rutherglen	GB	Europe/London	359043379931766304
43.11667	1.6	Pamiers	FR	Europe/Paris	3590433799317661297
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	863033069630348024
53.37596	51.3452	Otradnyy	RU	Europe/Samara	359043379931766700
44.73941	-93.12577	Rosemount	US	America/Chicago	863033069630348834
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	3590433799317661750
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	3590433799317662071
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	8630330696303481743
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	359043379931766155
44.31771	9.32241	Chiavari	IT	Europe/Rome	3590433799317662279
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	8630330696303481883
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	359043379931766478
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	8630330696303481149
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	3590433799317662113
12.12278	-61.62498	Grenville	GD	America/Grenada	863033069630348057
7.6	4.18333	Olupona	NG	Africa/Lagos	8630330696303481164
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	3590433799317661917
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	3590433799317661743
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	3590433799317661719
40.34912	-111.90466	Saratoga Springs	US	America/Denver	8630330696303481511
4.96667	10.7	Tonga	CM	Africa/Douala	8630330696303482303
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	863033069630348628
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	3590433799317661008
-32.05251	115.88782	Willetton	AU	Australia/Perth	8630330696303481198
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	359043379931766809
6.33444	124.95278	Tupi	PH	Asia/Manila	3590433799317661081
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	3590433799317661974
48.15659	28.28489	Soroca	MD	Europe/Chisinau	359043379931766106
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	863033069630348537
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317662352
13.48082	-86.58208	Somoto	NI	America/Managua	359043379931766056
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	863033069630348768
25.6439	77.9129	Narwar	IN	Asia/Kolkata	359043379931766296
20.14298	-77.43532	Media Luna	CU	America/Havana	863033069630348826
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	3590433799317662311
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	863033069630348453
38.13708	41.00817	Silvan	TR	Europe/Istanbul	863033069630348909
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	359043379931766262
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	3590433799317661693
6.33444	124.95278	Tupi	PH	Asia/Manila	3590433799317661578
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	359043379931766031
43.61092	3.87723	Montpellier	FR	Europe/Paris	8630330696303481222
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	3590433799317662139
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	863033069630348735
48.15659	28.28489	Soroca	MD	Europe/Chisinau	3590433799317662014
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	359043379931766577
52.68333	0.93333	East Dereham	GB	Europe/London	8630330696303481412
37.51803	15.00913	Misterbianco	IT	Europe/Rome	3590433799317662410
48.06919	11.37703	Gauting	DE	Europe/Berlin	8630330696303481412
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	863033069630348594
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	3590433799317662154
35.64889	117.27583	Sishui	CN	Asia/Shanghai	3590433799317661123
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	359043379931766379
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	3590433799317662089
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	3590433799317661503
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	8630330696303481644
23.15678	-81.24441	Varadero	CU	America/Havana	359043379931766445
12.37169	123.62494	Masbate	PH	Asia/Manila	8630330696303482162
22.75218	72.68533	Kheda	IN	Asia/Kolkata	3590433799317661628
41.15376	-87.88754	Bourbonnais	US	America/Chicago	3590433799317661420
35.95664	36.7138	Binnish	SY	Asia/Damascus	863033069630348750
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	863033069630348206
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	3590433799317661099
37.65181	120.33063	Longgang	CN	Asia/Shanghai	3590433799317661560
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	3590433799317661313
29.38242	70.91106	Alipur	PK	Asia/Karachi	863033069630348610
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	359043379931766759
5.84752	-5.682	Lakota	CI	Africa/Abidjan	359043379931766239
53.46506	-1.47217	Chapletown	GB	Europe/London	8630330696303482477
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	359043379931766858
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	8630330696303481560
52.48173	-2.12139	Brierley Hill	GB	Europe/London	863033069630348065
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	359043379931766460
50.75	2.25	Saint-Omer	FR	Europe/Paris	8630330696303481826
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	3590433799317661412
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	3590433799317662238
40.72816	-74.07764	Jersey City	US	America/New_York	863033069630348099
52.59319	13.32127	Wittenau	DE	Europe/Berlin	3590433799317662014
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	8630330696303481198
45.9836	12.70038	Cordenons	IT	Europe/Rome	359043379931766221
20.14298	-77.43532	Media Luna	CU	America/Havana	359043379931766411
41.14676	-73.49484	New Canaan	US	America/New_York	3590433799317661842
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	3590433799317661289
14.62578	121.12251	Antipolo	PH	Asia/Manila	8630330696303481149
35.89972	14.51472	Valletta	MT	Europe/Malta	863033069630348859
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	3590433799317662295
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	863033069630348578
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	3590433799317662048
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303482089
41.47892	-87.45476	Schererville	US	America/Chicago	863033069630348701
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	3590433799317661339
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	8630330696303482212
41.55815	-73.0515	Waterbury	US	America/New_York	359043379931766429
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	8630330696303482485
44.92801	4.8951	Valence	FR	Europe/Paris	8630330696303481594
23.0072	-82.4017	Boyeros	CU	America/Havana	8630330696303481586
53.69786	-2.68758	Leyland	GB	Europe/London	3590433799317662444
40.64621	-73.97069	Kensington	US	America/New_York	3590433799317661735
50.7236	-3.52751	Exeter	GB	Europe/London	359043379931766718
41.24255	-82.61573	Norwalk	US	America/New_York	8630330696303481586
45.75279	130.57211	Boli	CN	Asia/Shanghai	359043379931766627
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	359043379931766155
33.54428	-84.23381	Stockbridge	US	America/New_York	863033069630348016
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	8630330696303481214
51.38673	0.30367	Hartley	GB	Europe/London	359043379931766064
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	8630330696303481511
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	8630330696303481651
45.51667	4.86667	Vienne	FR	Europe/Paris	863033069630348727
47.30997	8.52462	Adliswil	CH	Europe/Zurich	359043379931766296
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	359043379931766742
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	8630330696303481529
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	3590433799317661180
6.8485	3.64633	Shagamu	NG	Africa/Lagos	8630330696303481917
50.073658	14.418540	Praha	CZ	Europe/Prague	3590433799317662279
26.2649	81.54855	Jais	IN	Asia/Kolkata	3590433799317661032
31.12406	-97.90308	Copperas Cove	US	America/Chicago	863033069630348289
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	3590433799317661586
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	8630330696303481248
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	8630330696303481784
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	359043379931766197
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	863033069630348099
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	863033069630348859
4.94273	15.87735	Carnot	CF	Africa/Bangui	863033069630348354
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	8630330696303481644
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	3590433799317662014
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	8630330696303481453
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	8630330696303481842
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	8630330696303481917
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	863033069630348511
36.33011	138.89585	Annaka	JP	Asia/Tokyo	863033069630348875
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	8630330696303481149
43.71032	-1.05366	Dax	FR	Europe/Paris	359043379931766999
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	3590433799317662337
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	8630330696303482014
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	3590433799317661677
-1.9487	30.4347	Rwamagana	RW	Africa/Kigali	863033069630348354
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	863033069630348974
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	8630330696303481073
7.06273	-1.4001	Mampong	GH	Africa/Accra	359043379931766320
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	8630330696303481370
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	3590433799317661396
14.14989	121.3152	Calauan	PH	Asia/Manila	3590433799317661362
36.82167	128.63083	Eisen	KR	Asia/Seoul	863033069630348107
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	863033069630348982
8.48714	-13.2356	Freetown	SL	Africa/Freetown	863033069630348958
53.38333	-0.76667	Gainsborough	GB	Europe/London	8630330696303481610
-13.7804	34.4587	Salima	MW	Africa/Blantyre	3590433799317661495
50.56149	4.69889	Gembloux	BE	Europe/Brussels	863033069630348560
41.55838	-81.56929	Collinwood	US	America/New_York	3590433799317661388
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	863033069630348032
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	8630330696303481289
49.820923	18.262524	Ostrava	CZ	Europe/Prague	863033069630348784
20.88098	75.11937	Parola	IN	Asia/Kolkata	3590433799317661560
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	8630330696303482113
43.50891	16.43915	Split	HR	Europe/Zagreb	359043379931766841
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	8630330696303482451
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	863033069630348727
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	8630330696303481925
3.8801	-77.03116	Buenaventura	CO	America/Bogota	359043379931766668
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	3590433799317661859
-7.81667	112.01667	Kediri	ID	Asia/Jakarta	359043379931766908
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	8630330696303481214
38.07789	13.44275	Villabate	IT	Europe/Rome	3590433799317661552
50.073658	14.418540	Praha	CZ	Europe/Prague	359043379931766080
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	359043379931766403
12.74409	-8.07257	Kati	ML	Africa/Bamako	8630330696303481651
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	863033069630348685
50.80019	7.20769	Siegburg	DE	Europe/Berlin	359043379931766064
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	8630330696303481149
41.6764	-91.58045	Coralville	US	America/Chicago	8630330696303481727
51.65333	5.2875	Vught	NL	Europe/Amsterdam	359043379931766692
39.32011	-76.51552	Rosedale	US	America/New_York	8630330696303482014
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	8630330696303481214
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	359043379931766288
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	8630330696303481784
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	8630330696303481180
42.58342	-71.8023	Fitchburg	US	America/New_York	863033069630348552
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	8630330696303482089
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	359043379931766957
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	8630330696303481610
32.55531	76.12647	Chamba	IN	Asia/Kolkata	3590433799317661982
40.72371	-73.95097	Greenpoint	US	America/New_York	359043379931766635
